unique_id,taluka,disease,date,confirmed_cases,true_cases,taluka_true_cases,taluka_confirmed_cases,population,vacancy_rate,lab_capacity,public_reporting_rate,private_reporting_rate,private_ari_reports,private_fever_reports,antimalarial_sales,rifampicin_sales,taluka_antimalarial_sales,taluka_rifampicin_sales,rainfall_mm,humidity,temperature,mobility_index,pharma_scale,total_beds,occupied_beds,available_beds
Taluka_022__Dengue,Taluka_022,Dengue,2023-03-27,1,12,35,6,371879,0.144,0.186,0.523,0.112,6,5,28,10,109,32,24.36788601001134,62.32150566680457,26.587769504043923,0.832,1.95,743,281,462
Taluka_022__Malaria,Taluka_022,Malaria,2023-03-27,0,4,35,6,371879,0.144,0.186,0.472,0.112,1,0,27,7,109,32,24.36788601001134,62.32150566680457,26.587769504043923,0.832,1.95,743,281,462
Taluka_022__Influenza,Taluka_022,Influenza,2023-03-27,4,16,35,6,371879,0.144,0.186,0.541,0.112,9,6,29,8,109,32,24.36788601001134,62.32150566680457,26.587769504043923,0.832,1.95,743,281,462
Taluka_022__Cholera,Taluka_022,Cholera,2023-03-27,1,3,35,6,371879,0.144,0.186,0.472,0.112,0,2,25,7,109,32,24.36788601001134,62.32150566680457,26.587769504043923,0.832,1.95,743,281,462
Taluka_022__Dengue,Taluka_022,Dengue,2023-04-03,3,10,24,7,371879,0.144,0.124,0.53,0.181,1,3,24,12,87,42,0.0,49.82591598565988,24.678124519324296,0.919,1.95,743,274,469
Taluka_022__Malaria,Taluka_022,Malaria,2023-04-03,2,6,24,7,371879,0.144,0.124,0.557,0.181,2,6,23,10,87,42,0.0,49.82591598565988,24.678124519324296,0.919,1.95,743,274,469
Taluka_022__Influenza,Taluka_022,Influenza,2023-04-03,1,6,24,7,371879,0.144,0.124,0.554,0.181,3,4,19,10,87,42,0.0,49.82591598565988,24.678124519324296,0.919,1.95,743,274,469
Taluka_022__Cholera,Taluka_022,Cholera,2023-04-03,1,2,24,7,371879,0.144,0.124,0.444,0.181,0,0,21,10,87,42,0.0,49.82591598565988,24.678124519324296,0.919,1.95,743,274,469
Taluka_022__Dengue,Taluka_022,Dengue,2023-04-10,3,13,25,5,371879,0.144,0.128,0.486,0.214,0,12,27,8,96,31,13.779575069548363,63.60057606447869,29.063858307640192,0.798,1.95,743,275,468
Taluka_022__Malaria,Taluka_022,Malaria,2023-04-10,1,5,25,5,371879,0.144,0.128,0.502,0.214,0,2,23,7,96,31,13.779575069548363,63.60057606447869,29.063858307640192,0.798,1.95,743,275,468
Taluka_022__Influenza,Taluka_022,Influenza,2023-04-10,1,5,25,5,371879,0.144,0.128,0.492,0.214,5,2,23,9,96,31,13.779575069548363,63.60057606447869,29.063858307640192,0.798,1.95,743,275,468
Taluka_022__Cholera,Taluka_022,Cholera,2023-04-10,0,2,25,5,371879,0.144,0.128,0.522,0.214,1,1,23,7,96,31,13.779575069548363,63.60057606447869,29.063858307640192,0.798,1.95,743,275,468
Taluka_022__Dengue,Taluka_022,Dengue,2023-04-17,3,13,32,8,371879,0.144,0.162,0.531,0.151,4,6,22,11,84,44,21.484895598556694,56.75210146514853,36.4208922554768,1.096,1.95,743,279,464
Taluka_022__Malaria,Taluka_022,Malaria,2023-04-17,4,10,32,8,371879,0.144,0.162,0.452,0.151,1,3,22,11,84,44,21.484895598556694,56.75210146514853,36.4208922554768,1.096,1.95,743,279,464
Taluka_022__Influenza,Taluka_022,Influenza,2023-04-17,1,7,32,8,371879,0.144,0.162,0.536,0.151,5,2,21,12,84,44,21.484895598556694,56.75210146514853,36.4208922554768,1.096,1.95,743,279,464
Taluka_022__Cholera,Taluka_022,Cholera,2023-04-17,0,2,32,8,371879,0.144,0.162,0.543,0.151,0,0,19,10,84,44,21.484895598556694,56.75210146514853,36.4208922554768,1.096,1.95,743,279,464
Taluka_022__Dengue,Taluka_022,Dengue,2023-04-24,2,11,48,12,371879,0.144,0.192,0.576,0.186,3,5,21,10,93,41,6.578458468272539,50.505619019133604,30.72957582726773,1.181,1.95,743,288,455
Taluka_022__Malaria,Taluka_022,Malaria,2023-04-24,3,9,48,12,371879,0.144,0.192,0.503,0.186,0,3,24,11,93,41,6.578458468272539,50.505619019133604,30.72957582726773,1.181,1.95,743,288,455
Taluka_022__Influenza,Taluka_022,Influenza,2023-04-24,5,21,48,12,371879,0.144,0.192,0.463,0.186,11,8,25,11,93,41,6.578458468272539,50.505619019133604,30.72957582726773,1.181,1.95,743,288,455
Taluka_022__Cholera,Taluka_022,Cholera,2023-04-24,2,7,48,12,371879,0.144,0.192,0.532,0.186,1,3,23,9,93,41,6.578458468272539,50.505619019133604,30.72957582726773,1.181,1.95,743,288,455
Taluka_022__Dengue,Taluka_022,Dengue,2023-05-01,4,27,53,13,371879,0.144,0.165,0.452,0.182,4,10,29,10,99,36,6.720028866990167,54.02264591784968,23.1838442066835,1.453,1.95,743,291,452
Taluka_022__Malaria,Taluka_022,Malaria,2023-05-01,1,8,53,13,371879,0.144,0.165,0.509,0.182,1,1,22,9,99,36,6.720028866990167,54.02264591784968,23.1838442066835,1.453,1.95,743,291,452
Taluka_022__Influenza,Taluka_022,Influenza,2023-05-01,6,13,53,13,371879,0.144,0.165,0.407,0.182,11,10,24,9,99,36,6.720028866990167,54.02264591784968,23.1838442066835,1.453,1.95,743,291,452
Taluka_022__Cholera,Taluka_022,Cholera,2023-05-01,2,5,53,13,371879,0.144,0.165,0.494,0.182,1,0,24,8,99,36,6.720028866990167,54.02264591784968,23.1838442066835,1.453,1.95,743,291,452
Taluka_022__Dengue,Taluka_022,Dengue,2023-05-08,1,15,44,8,371879,0.144,0.204,0.5,0.126,3,9,24,10,95,42,9.794323242721275,58.668498844351014,30.131790476788034,1.112,1.95,743,286,457
Taluka_022__Malaria,Taluka_022,Malaria,2023-05-08,4,11,44,8,371879,0.144,0.204,0.541,0.126,4,14,24,11,95,42,9.794323242721275,58.668498844351014,30.131790476788034,1.112,1.95,743,286,457
Taluka_022__Influenza,Taluka_022,Influenza,2023-05-08,2,12,44,8,371879,0.144,0.204,0.58,0.126,7,5,25,12,95,42,9.794323242721275,58.668498844351014,30.131790476788034,1.112,1.95,743,286,457
Taluka_022__Cholera,Taluka_022,Cholera,2023-05-08,1,6,44,8,371879,0.144,0.204,0.451,0.126,3,2,22,9,95,42,9.794323242721275,58.668498844351014,30.131790476788034,1.112,1.95,743,286,457
Taluka_022__Dengue,Taluka_022,Dengue,2023-05-15,4,8,25,10,371879,0.144,0.122,0.562,0.242,2,5,17,10,73,37,0.0,51.10326098211971,24.134956921416602,1.017,1.95,743,275,468
Taluka_022__Malaria,Taluka_022,Malaria,2023-05-15,0,6,25,10,371879,0.144,0.122,0.42,0.242,2,5,17,9,73,37,0.0,51.10326098211971,24.134956921416602,1.017,1.95,743,275,468
Taluka_022__Influenza,Taluka_022,Influenza,2023-05-15,5,8,25,10,371879,0.144,0.122,0.472,0.242,3,5,21,10,73,37,0.0,51.10326098211971,24.134956921416602,1.017,1.95,743,275,468
Taluka_022__Cholera,Taluka_022,Cholera,2023-05-15,1,3,25,10,371879,0.144,0.122,0.37,0.242,1,2,18,8,73,37,0.0,51.10326098211971,24.134956921416602,1.017,1.95,743,275,468
Taluka_022__Dengue,Taluka_022,Dengue,2023-05-22,1,14,35,4,371879,0.144,0.141,0.421,0.15,2,9,21,10,83,41,0.7413576092702829,58.91863468344668,28.539906591428966,1.104,1.95,743,281,462
Taluka_022__Malaria,Taluka_022,Malaria,2023-05-22,1,6,35,4,371879,0.144,0.141,0.512,0.15,0,3,20,10,83,41,0.7413576092702829,58.91863468344668,28.539906591428966,1.104,1.95,743,281,462
Taluka_022__Influenza,Taluka_022,Influenza,2023-05-22,1,10,35,4,371879,0.144,0.141,0.438,0.15,4,1,20,11,83,41,0.7413576092702829,58.91863468344668,28.539906591428966,1.104,1.95,743,281,462
Taluka_022__Cholera,Taluka_022,Cholera,2023-05-22,1,5,35,4,371879,0.144,0.141,0.509,0.15,0,5,22,10,83,41,0.7413576092702829,58.91863468344668,28.539906591428966,1.104,1.95,743,281,462
Taluka_022__Dengue,Taluka_022,Dengue,2023-05-29,4,13,45,11,371879,0.144,0.144,0.556,0.157,2,6,25,8,99,34,17.53083075554084,63.56369236172821,29.76847098756064,1.222,1.95,743,287,456
Taluka_022__Malaria,Taluka_022,Malaria,2023-05-29,2,13,45,11,371879,0.144,0.144,0.457,0.157,4,5,25,10,99,34,17.53083075554084,63.56369236172821,29.76847098756064,1.222,1.95,743,287,456
Taluka_022__Influenza,Taluka_022,Influenza,2023-05-29,3,16,45,11,371879,0.144,0.144,0.576,0.157,10,9,27,8,99,34,17.53083075554084,63.56369236172821,29.76847098756064,1.222,1.95,743,287,456
Taluka_022__Cholera,Taluka_022,Cholera,2023-05-29,2,3,45,11,371879,0.144,0.144,0.493,0.157,0,2,22,8,99,34,17.53083075554084,63.56369236172821,29.76847098756064,1.222,1.95,743,287,456
Taluka_022__Dengue,Taluka_022,Dengue,2023-06-05,6,23,42,11,371879,0.144,0.277,0.547,0.172,6,7,40,13,144,40,75.9717515441319,66.48306560785434,27.587824611514833,0.927,1.95,743,285,458
Taluka_022__Malaria,Taluka_022,Malaria,2023-06-05,2,6,42,11,371879,0.144,0.277,0.587,0.172,1,2,33,9,144,40,75.9717515441319,66.48306560785434,27.587824611514833,0.927,1.95,743,285,458
Taluka_022__Influenza,Taluka_022,Influenza,2023-06-05,1,6,42,11,371879,0.144,0.277,0.508,0.172,2,0,35,9,144,40,75.9717515441319,66.48306560785434,27.587824611514833,0.927,1.95,743,285,458
Taluka_022__Cholera,Taluka_022,Cholera,2023-06-05,2,7,42,11,371879,0.144,0.277,0.49,0.172,1,2,36,9,144,40,75.9717515441319,66.48306560785434,27.587824611514833,0.927,1.95,743,285,458
Taluka_022__Dengue,Taluka_022,Dengue,2023-06-12,5,23,46,11,371879,0.144,0.167,0.467,0.203,6,12,39,10,137,36,77.02648333399742,66.02802402777557,25.34664893185411,1.056,1.95,743,287,456
Taluka_022__Malaria,Taluka_022,Malaria,2023-06-12,3,14,46,11,371879,0.144,0.167,0.605,0.203,2,6,36,10,137,36,77.02648333399742,66.02802402777557,25.34664893185411,1.056,1.95,743,287,456
Taluka_022__Influenza,Taluka_022,Influenza,2023-06-12,3,6,46,11,371879,0.144,0.167,0.598,0.203,3,8,30,7,137,36,77.02648333399742,66.02802402777557,25.34664893185411,1.056,1.95,743,287,456
Taluka_022__Cholera,Taluka_022,Cholera,2023-06-12,0,3,46,11,371879,0.144,0.167,0.532,0.203,3,2,32,9,137,36,77.02648333399742,66.02802402777557,25.34664893185411,1.056,1.95,743,287,456
Taluka_022__Dengue,Taluka_022,Dengue,2023-06-19,10,39,72,18,371879,0.144,0.146,0.487,0.142,7,21,58,12,212,43,144.95019485710094,78.49415558931506,23.924802159587934,0.911,1.95,743,303,440
Taluka_022__Malaria,Taluka_022,Malaria,2023-06-19,4,15,72,18,371879,0.144,0.146,0.599,0.142,1,5,52,10,212,43,144.95019485710094,78.49415558931506,23.924802159587934,0.911,1.95,743,303,440
Taluka_022__Influenza,Taluka_022,Influenza,2023-06-19,4,11,72,18,371879,0.144,0.146,0.525,0.142,4,6,51,11,212,43,144.95019485710094,78.49415558931506,23.924802159587934,0.911,1.95,743,303,440
Taluka_022__Cholera,Taluka_022,Cholera,2023-06-19,0,7,72,18,371879,0.144,0.146,0.473,0.142,0,7,51,10,212,43,144.95019485710094,78.49415558931506,23.924802159587934,0.911,1.95,743,303,440
Taluka_022__Dengue,Taluka_022,Dengue,2023-06-26,6,34,80,22,371879,0.144,0.111,0.439,0.152,5,14,57,10,211,36,142.17357506803717,77.95426447406837,39.417012643307906,1.028,1.95,743,308,435
Taluka_022__Malaria,Taluka_022,Malaria,2023-06-26,9,20,80,22,371879,0.144,0.111,0.378,0.152,5,12,54,10,211,36,142.17357506803717,77.95426447406837,39.417012643307906,1.028,1.95,743,308,435
Taluka_022__Influenza,Taluka_022,Influenza,2023-06-26,2,16,80,22,371879,0.144,0.111,0.494,0.152,14,6,52,8,211,36,142.17357506803717,77.95426447406837,39.417012643307906,1.028,1.95,743,308,435
Taluka_022__Cholera,Taluka_022,Cholera,2023-06-26,5,10,80,22,371879,0.144,0.111,0.502,0.152,1,8,48,8,211,36,142.17357506803717,77.95426447406837,39.417012643307906,1.028,1.95,743,308,435
Taluka_022__Dengue,Taluka_022,Dengue,2023-07-03,12,35,69,18,371879,0.144,0.252,0.548,0.192,9,21,53,13,195,42,132.880568093352,69.87124508075365,28.13995113720186,1.093,1.95,743,301,442
Taluka_022__Malaria,Taluka_022,Malaria,2023-07-03,4,15,69,18,371879,0.144,0.252,0.484,0.192,4,7,51,10,195,42,132.880568093352,69.87124508075365,28.13995113720186,1.093,1.95,743,301,442
Taluka_022__Influenza,Taluka_022,Influenza,2023-07-03,1,12,69,18,371879,0.144,0.252,0.441,0.192,5,12,46,10,195,42,132.880568093352,69.87124508075365,28.13995113720186,1.093,1.95,743,301,442
Taluka_022__Cholera,Taluka_022,Cholera,2023-07-03,1,7,69,18,371879,0.144,0.252,0.442,0.192,0,2,45,9,195,42,132.880568093352,69.87124508075365,28.13995113720186,1.093,1.95,743,301,442
Taluka_022__Dengue,Taluka_022,Dengue,2023-07-10,4,28,83,10,371879,0.144,0.142,0.519,0.136,7,11,50,10,188,38,116.13542925982016,74.56164977156192,29.864412393105972,0.9,1.95,743,309,434
Taluka_022__Malaria,Taluka_022,Malaria,2023-07-10,5,42,83,10,371879,0.144,0.142,0.472,0.136,9,26,51,12,188,38,116.13542925982016,74.56164977156192,29.864412393105972,0.9,1.95,743,309,434
Taluka_022__Influenza,Taluka_022,Influenza,2023-07-10,0,5,83,10,371879,0.144,0.142,0.574,0.136,1,8,44,9,188,38,116.13542925982016,74.56164977156192,29.864412393105972,0.9,1.95,743,309,434
Taluka_022__Cholera,Taluka_022,Cholera,2023-07-10,1,8,83,10,371879,0.144,0.142,0.489,0.136,1,3,43,7,188,38,116.13542925982016,74.56164977156192,29.864412393105972,0.9,1.95,743,309,434
Taluka_022__Dengue,Taluka_022,Dengue,2023-07-17,8,34,70,19,371879,0.144,0.2,0.454,0.169,9,16,67,13,250,48,198.92362842131098,88.20528835884384,26.177195657555387,0.995,1.95,743,302,441
Taluka_022__Malaria,Taluka_022,Malaria,2023-07-17,6,18,70,19,371879,0.144,0.2,0.507,0.169,4,7,63,13,250,48,198.92362842131098,88.20528835884384,26.177195657555387,0.995,1.95,743,302,441
Taluka_022__Influenza,Taluka_022,Influenza,2023-07-17,1,5,70,19,371879,0.144,0.2,0.626,0.169,4,0,59,10,250,48,198.92362842131098,88.20528835884384,26.177195657555387,0.995,1.95,743,302,441
Taluka_022__Cholera,Taluka_022,Cholera,2023-07-17,4,13,70,19,371879,0.144,0.2,0.603,0.169,1,7,61,12,250,48,198.92362842131098,88.20528835884384,26.177195657555387,0.995,1.95,743,302,441
Taluka_022__Dengue,Taluka_022,Dengue,2023-07-24,7,34,87,23,371879,0.144,0.207,0.538,0.143,11,19,47,13,177,45,114.00509237025817,65.31495359952439,23.3159487277799,0.857,1.95,743,312,431
Taluka_022__Malaria,Taluka_022,Malaria,2023-07-24,7,24,87,23,371879,0.144,0.207,0.562,0.143,5,16,47,11,177,45,114.00509237025817,65.31495359952439,23.3159487277799,0.857,1.95,743,312,431
Taluka_022__Influenza,Taluka_022,Influenza,2023-07-24,4,15,87,23,371879,0.144,0.207,0.469,0.143,6,5,43,10,177,45,114.00509237025817,65.31495359952439,23.3159487277799,0.857,1.95,743,312,431
Taluka_022__Cholera,Taluka_022,Cholera,2023-07-24,5,14,87,23,371879,0.144,0.207,0.56,0.143,2,5,40,11,177,45,114.00509237025817,65.31495359952439,23.3159487277799,0.857,1.95,743,312,431
Taluka_022__Dengue,Taluka_022,Dengue,2023-07-31,6,43,96,15,371879,0.144,0.194,0.537,0.192,6,29,58,13,207,44,130.91999538668807,66.52034589134574,22.865561139316863,1.271,1.95,743,317,426
Taluka_022__Malaria,Taluka_022,Malaria,2023-07-31,5,30,96,15,371879,0.144,0.194,0.477,0.192,10,17,54,11,207,44,130.91999538668807,66.52034589134574,22.865561139316863,1.271,1.95,743,317,426
Taluka_022__Influenza,Taluka_022,Influenza,2023-07-31,1,13,96,15,371879,0.144,0.194,0.597,0.192,3,4,48,10,207,44,130.91999538668807,66.52034589134574,22.865561139316863,1.271,1.95,743,317,426
Taluka_022__Cholera,Taluka_022,Cholera,2023-07-31,3,10,96,15,371879,0.144,0.194,0.541,0.192,4,3,47,10,207,44,130.91999538668807,66.52034589134574,22.865561139316863,1.271,1.95,743,317,426
Taluka_022__Dengue,Taluka_022,Dengue,2023-08-07,9,36,70,13,371879,0.144,0.143,0.529,0.153,10,17,49,12,177,42,104.03375430341569,72.89134191100901,24.853868829291926,0.983,1.95,743,302,441
Taluka_022__Malaria,Taluka_022,Malaria,2023-08-07,2,22,70,13,371879,0.144,0.143,0.556,0.153,7,11,44,12,177,42,104.03375430341569,72.89134191100901,24.853868829291926,0.983,1.95,743,302,441
Taluka_022__Influenza,Taluka_022,Influenza,2023-08-07,2,4,70,13,371879,0.144,0.143,0.523,0.153,0,1,40,10,177,42,104.03375430341569,72.89134191100901,24.853868829291926,0.983,1.95,743,302,441
Taluka_022__Cholera,Taluka_022,Cholera,2023-08-07,0,8,70,13,371879,0.144,0.143,0.437,0.153,1,4,44,8,177,42,104.03375430341569,72.89134191100901,24.853868829291926,0.983,1.95,743,302,441
Taluka_022__Dengue,Taluka_022,Dengue,2023-08-14,4,19,82,19,371879,0.144,0.221,0.547,0.179,3,9,57,11,240,47,188.66676050296144,78.52186653894701,26.805118642419284,1.122,1.95,743,309,434
Taluka_022__Malaria,Taluka_022,Malaria,2023-08-14,6,30,82,19,371879,0.144,0.221,0.504,0.179,10,17,65,12,240,47,188.66676050296144,78.52186653894701,26.805118642419284,1.122,1.95,743,309,434
Taluka_022__Influenza,Taluka_022,Influenza,2023-08-14,5,23,82,19,371879,0.144,0.221,0.492,0.179,15,16,62,13,240,47,188.66676050296144,78.52186653894701,26.805118642419284,1.122,1.95,743,309,434
Taluka_022__Cholera,Taluka_022,Cholera,2023-08-14,4,10,82,19,371879,0.144,0.221,0.482,0.179,1,5,56,11,240,47,188.66676050296144,78.52186653894701,26.805118642419284,1.122,1.95,743,309,434
Taluka_022__Dengue,Taluka_022,Dengue,2023-08-21,7,20,41,15,371879,0.144,0.165,0.55,0.177,1,9,45,11,170,42,118.01797318746252,58.04200325040305,26.873243891649075,0.685,1.95,743,284,459
Taluka_022__Malaria,Taluka_022,Malaria,2023-08-21,4,8,41,15,371879,0.144,0.165,0.5,0.177,3,7,41,10,170,42,118.01797318746252,58.04200325040305,26.873243891649075,0.685,1.95,743,284,459
Taluka_022__Influenza,Taluka_022,Influenza,2023-08-21,2,7,41,15,371879,0.144,0.165,0.548,0.177,5,6,42,10,170,42,118.01797318746252,58.04200325040305,26.873243891649075,0.685,1.95,743,284,459
Taluka_022__Cholera,Taluka_022,Cholera,2023-08-21,2,6,41,15,371879,0.144,0.165,0.496,0.177,0,2,42,11,170,42,118.01797318746252,58.04200325040305,26.873243891649075,0.685,1.95,743,284,459
Taluka_022__Dengue,Taluka_022,Dengue,2023-08-28,6,27,60,17,371879,0.144,0.194,0.509,0.182,8,12,52,12,195,41,156.05724133711954,75.21670541561637,23.487231429984927,0.831,1.95,743,296,447
Taluka_022__Malaria,Taluka_022,Malaria,2023-08-28,5,17,60,17,371879,0.144,0.194,0.477,0.182,2,12,50,10,195,41,156.05724133711954,75.21670541561637,23.487231429984927,0.831,1.95,743,296,447
Taluka_022__Influenza,Taluka_022,Influenza,2023-08-28,5,9,60,17,371879,0.144,0.194,0.442,0.182,6,1,46,10,195,41,156.05724133711954,75.21670541561637,23.487231429984927,0.831,1.95,743,296,447
Taluka_022__Cholera,Taluka_022,Cholera,2023-08-28,1,7,60,17,371879,0.144,0.194,0.47,0.182,2,1,47,9,195,41,156.05724133711954,75.21670541561637,23.487231429984927,0.831,1.95,743,296,447
Taluka_022__Dengue,Taluka_022,Dengue,2023-09-04,11,38,65,23,371879,0.144,0.204,0.478,0.171,3,23,59,11,202,40,136.74195739877212,73.85920431407281,25.043484429647517,1.049,1.95,743,299,444
Taluka_022__Malaria,Taluka_022,Malaria,2023-09-04,6,14,65,23,371879,0.144,0.204,0.594,0.171,3,3,51,10,202,40,136.74195739877212,73.85920431407281,25.043484429647517,1.049,1.95,743,299,444
Taluka_022__Influenza,Taluka_022,Influenza,2023-09-04,4,7,65,23,371879,0.144,0.204,0.535,0.171,6,3,47,9,202,40,136.74195739877212,73.85920431407281,25.043484429647517,1.049,1.95,743,299,444
Taluka_022__Cholera,Taluka_022,Cholera,2023-09-04,2,6,65,23,371879,0.144,0.204,0.57,0.171,1,4,45,10,202,40,136.74195739877212,73.85920431407281,25.043484429647517,1.049,1.95,743,299,444
Taluka_022__Dengue,Taluka_022,Dengue,2023-09-11,11,41,85,23,371879,0.144,0.184,0.507,0.169,8,16,47,14,161,45,85.90665066082275,66.46079816740551,30.58779327613354,1.165,1.95,743,311,432
Taluka_022__Malaria,Taluka_022,Malaria,2023-09-11,6,18,85,23,371879,0.144,0.184,0.458,0.169,3,8,39,9,161,45,85.90665066082275,66.46079816740551,30.58779327613354,1.165,1.95,743,311,432
Taluka_022__Influenza,Taluka_022,Influenza,2023-09-11,1,10,85,23,371879,0.144,0.184,0.485,0.169,8,1,37,11,161,45,85.90665066082275,66.46079816740551,30.58779327613354,1.165,1.95,743,311,432
Taluka_022__Cholera,Taluka_022,Cholera,2023-09-11,5,16,85,23,371879,0.144,0.184,0.518,0.169,4,5,38,11,161,45,85.90665066082275,66.46079816740551,30.58779327613354,1.165,1.95,743,311,432
Taluka_022__Dengue,Taluka_022,Dengue,2023-09-18,13,48,121,31,371879,0.144,0.212,0.536,0.159,8,32,59,14,215,52,139.8726269139789,75.15659272591915,23.24522596251112,1.175,1.95,743,332,411
Taluka_022__Malaria,Taluka_022,Malaria,2023-09-18,5,31,121,31,371879,0.144,0.212,0.444,0.159,4,12,54,14,215,52,139.8726269139789,75.15659272591915,23.24522596251112,1.175,1.95,743,332,411
Taluka_022__Influenza,Taluka_022,Influenza,2023-09-18,7,25,121,31,371879,0.144,0.212,0.57,0.159,18,11,50,13,215,52,139.8726269139789,75.15659272591915,23.24522596251112,1.175,1.95,743,332,411
Taluka_022__Cholera,Taluka_022,Cholera,2023-09-18,6,17,121,31,371879,0.144,0.212,0.441,0.159,4,9,52,11,215,52,139.8726269139789,75.15659272591915,23.24522596251112,1.175,1.95,743,332,411
Taluka_022__Dengue,Taluka_022,Dengue,2023-09-25,6,24,59,14,371879,0.144,0.272,0.489,0.179,4,18,45,9,170,37,104.63716653203338,71.28953686479326,27.931499406852296,1.209,1.95,743,295,448
Taluka_022__Malaria,Taluka_022,Malaria,2023-09-25,6,13,59,14,371879,0.144,0.272,0.58,0.179,2,5,42,10,170,37,104.63716653203338,71.28953686479326,27.931499406852296,1.209,1.95,743,295,448
Taluka_022__Influenza,Taluka_022,Influenza,2023-09-25,0,9,59,14,371879,0.144,0.272,0.442,0.179,5,6,41,8,170,37,104.63716653203338,71.28953686479326,27.931499406852296,1.209,1.95,743,295,448
Taluka_022__Cholera,Taluka_022,Cholera,2023-09-25,2,13,59,14,371879,0.144,0.272,0.501,0.179,6,4,42,10,170,37,104.63716653203338,71.28953686479326,27.931499406852296,1.209,1.95,743,295,448
Taluka_022__Dengue,Taluka_022,Dengue,2023-10-02,5,20,50,8,371879,0.144,0.144,0.482,0.169,3,10,32,13,120,47,42.02443150035474,62.31172460792565,28.94233771916732,0.924,1.95,743,290,453
Taluka_022__Malaria,Taluka_022,Malaria,2023-10-02,2,16,50,8,371879,0.144,0.144,0.568,0.169,4,13,31,12,120,47,42.02443150035474,62.31172460792565,28.94233771916732,0.924,1.95,743,290,453
Taluka_022__Influenza,Taluka_022,Influenza,2023-10-02,0,11,50,8,371879,0.144,0.144,0.495,0.169,7,2,29,11,120,47,42.02443150035474,62.31172460792565,28.94233771916732,0.924,1.95,743,290,453
Taluka_022__Cholera,Taluka_022,Cholera,2023-10-02,1,3,50,8,371879,0.144,0.144,0.538,0.169,0,0,28,11,120,47,42.02443150035474,62.31172460792565,28.94233771916732,0.924,1.95,743,290,453
Taluka_022__Dengue,Taluka_022,Dengue,2023-10-09,1,10,31,8,371879,0.144,0.255,0.547,0.146,4,5,31,10,129,35,51.776612192145755,58.535674564341605,28.818478223306727,0.586,1.95,743,278,465
Taluka_022__Malaria,Taluka_022,Malaria,2023-10-09,2,10,31,8,371879,0.144,0.255,0.509,0.146,1,3,34,9,129,35,51.776612192145755,58.535674564341605,28.818478223306727,0.586,1.95,743,278,465
Taluka_022__Influenza,Taluka_022,Influenza,2023-10-09,4,9,31,8,371879,0.144,0.255,0.489,0.146,5,2,33,8,129,35,51.776612192145755,58.535674564341605,28.818478223306727,0.586,1.95,743,278,465
Taluka_022__Cholera,Taluka_022,Cholera,2023-10-09,1,2,31,8,371879,0.144,0.255,0.551,0.146,0,0,31,8,129,35,51.776612192145755,58.535674564341605,28.818478223306727,0.586,1.95,743,278,465
